prompt_layout,cache_model,ttft_ms,e2e_ms,quality,cached_prompt_tokens,prompt_tokens
document_before_instruction,activated_lora,39.88002734158821,72.92775461431549,0.9255052899194266,98.46212121212122,181.27272727272728
document_before_instruction,base_shared,55.44447057156645,88.46754749464337,0.9155385335961416,59.23076923076923,186.30769230769232
document_before_instruction,copy_on_write,40.04176976583063,73.0894970385579,0.9255052899194266,98.0,181.27272727272728
document_before_instruction,standard_lora,40.93267885673972,73.98040612946699,0.9255052899194266,95.45454545454545,181.27272727272728
instruction_before_document,activated_lora,72.84751903361773,107.53615539725409,0.9118668307434656,4.5606060606060606,181.27272727272728
instruction_before_document,base_shared,75.08216592954716,109.23216592954716,0.9093096504033596,2.8205128205128207,186.30769230769232
instruction_before_document,copy_on_write,72.81039782149651,107.49903418513287,0.9118668307434656,4.666666666666667,181.27272727272728
instruction_before_document,standard_lora,72.84751903361773,107.53615539725409,0.9118668307434656,4.5606060606060606,181.27272727272728
